product_id,short_description
17994,113775,['eaudeparfum']
17995,113776,['namkeen&savourysnacks']
17996,113777,['otheredibleoils']
17997,113778,"['fabricpre,postwash']"
17998,113779,['shampoo&conditioner']
17999,113780,"['flavoured,soyamilk']"
18000,113781,['aromatherapy']
18001,113782,['facecare']
18002,113783,['eaudetoilette']
18003,113784,['pastas&spaghetti']
18004,113785,"['cookies,biscotti,wafer']"
18005,113786,['showergel&bodywash']
18006,113787,['chutneypowder']
18007,113788,"[""women'sdeodorants""]"
18008,113789,['juices']
18009,113790,['gourmettea&teabags']
18010,113791,['hairoil&serum']
18011,113792,['face&body']
18012,113793,['showergel&bodywash']
18013,113794,"['fabricpre,postwash']"
18014,113795,['bodysprays&mists']
18015,113796,['juices']
18016,113797,['granola&cerealbars']
18017,113798,['farmeggs']
18018,113799,['bakingtools&brushes']
18019,113800,"['papernapkin,tissuebox']"
18020,113801,['flours&pre-mixes']
18021,113802,['flavoured&otheroils']
18022,113803,['mayonnaise']
18023,113804,['toiletcleaners']
18024,113805,['eaudetoilette']
18025,113806,['frozenfish&seafood']
18026,113807,['containerssets']
18027,113808,['dishwashliquids&pastes']
18028,113809,['toothpaste']
18029,113810,['eaudetoilette']
18030,113811,['seasonalfruits']
18031,113812,"['jams,marmalade,spreads']"
18032,113813,"['laundry,storagebaskets']"
18033,113814,['curd']
18034,113815,['granola&cerealbars']
18035,113816,['mints&chewinggum']
18036,113817,['coffee&pre-mix']
18037,113818,"['aerated,still,sparkling']"
18038,113819,['kadai&frypans']
18039,113820,['herbs&seasoning']
18040,113821,['haircolor']
18041,113822,['shampoo&conditioner']
18042,113823,"['cutlery,spoon&fork']"
18043,113824,['facecare']
18044,113825,['balsamic&cidervinegar']
18045,113826,['quinoa&grains']
18046,113827,['internationalchocolates']
18047,113828,"['detergentpowder,liquid']"
18048,113829,['bath&shower']
18049,113830,"[""men'sdeodorants""]"
18050,113831,['shampoo&conditioner']
18051,113832,['nachos&chips']
18052,113833,"['herbs,seasonings&rubs']"
18053,113834,['ayurveda']
18054,113835,['flavoured&otheroils']
18055,113836,"['detergentpowder,liquid']"
18056,113837,['shampoo&conditioner']
18057,113838,['shampoo&conditioner']
18058,113839,"['cookies,biscotti,wafer']"
18059,113840,['groundcoffee']
18060,113841,['pasta&macaroni']
18061,113842,['breakfast&snackmixes']
18062,113843,['organicmasalas&spices']
18063,113844,['teabags']
18064,113845,['leaf&dusttea']
18065,113846,['coffee&pre-mix']
18066,113847,['facecare']
18067,113848,['internationalcheese']
18068,113849,['gourmeticecream']
18069,113850,['leaf&dusttea']
18070,113851,"['papernapkin,tissuebox']"
18071,113852,"[""women'sdeodorants""]"
18072,113853,"['hangers,clips&rope']"
18073,113854,['rusks']
18074,113855,['candles&matchbox']
18075,113856,['ayurveda']
18076,113857,['facecare']
18077,113858,['giftsets']
18078,113859,['babyhealth']
18079,113860,['water&fridgebottles']
18080,113861,['gourmettea&teabags']
18081,113862,['water&fridgebottles']
18082,113863,['haircare&styling']
18083,113864,['lipcare']
18084,113865,['facecare']
18085,113866,"['notebooks,files,folders']"
18086,113867,['steelstoragecontainers']
18087,113868,['cereal&granolabars']
18088,113869,['bakewareaccessories']
18089,113870,['shampoo&conditioner']
18090,113871,['babygiftsets']
18091,113872,['rawrice']
18092,113873,['importednoodles']
18093,113874,['bathingbars&soaps']
18094,113875,['ayurveda']
18095,113876,"['croissants,bagels']"
18096,113877,['containerssets']
18097,113878,['granola&cerealbars']
18098,113879,"['organicrice,otherrice']"
18099,113880,['cheese']
18100,113881,['kitchentools&otheraccessories']
18101,113882,['diapers']
18102,113883,['pressurecookers']
18103,113884,['thai&asiansauces']
18104,113885,['shampoo&conditioner']
18105,113886,['seasonalfruits']
18106,113887,['heat&eatreadymeals']
18107,113888,['chips&cornsnacks']
18108,113889,"['glucosepowder,tablets']"
18109,113890,['honey&maplesyrup']
18110,113891,['babydishes&utensils']
18111,113892,['facecare']
18112,113893,['shavingcare']
18113,113894,['shampoo&conditioner']
18114,113895,"['notebooks,files,folders']"
18115,113896,['chips&cornsnacks']
18116,113897,['hair&scalptreatment']
18117,113898,['glassware']
18118,113899,['rice&otherflours']
18119,113900,['hairoil&serum']
18120,113901,['hairoil&serum']
18121,113902,"['cups,mugs&tumblers']"
18122,113903,['rice&otherflours']
18123,113904,['bodycare']
18124,113905,['heat&eatreadymeals']
18125,113906,['eaudetoilette']
18126,113907,['cereal&granolabars']
18127,113908,"[""women'sdeodorants""]"
18128,113909,"['jams,marmalade,spreads']"
18129,113910,['ayurveda']
18130,113911,['facecare']
18131,113912,['heat&eatreadymeals']
18132,113913,['heat&eatreadymeals']
18133,113914,['saladdressings']
18134,113915,['rawrice']
18135,113916,['frozenvegetables']
18136,113917,['kitchentools&otheraccessories']
18137,113918,"['potato,onion&tomato']"
18138,113919,['toiletcleaners']
18139,113920,['aromatherapy']
18140,113921,"['jams,marmalade,spreads']"
18141,113922,['facecare']
18142,113923,['attawholewheat']
18143,113924,['curd']
18144,113925,['ayurveda']
18145,113926,['beans&pulses']
18146,113927,['steelstoragecontainers']
18147,113928,"[""women'sdeodorants""]"
18148,113929,['wine&ricevinegar']
18149,113930,['pork&ham']
18150,113931,['bodycare']
18151,113932,['otheredibleoils']
18152,113933,['powderedspices']
18153,113934,"['mops,wipers']"
18154,113935,['plates&tumblers']
18155,113936,['bowls&vessels']
18156,113937,['hairoil&serum']
18157,113938,['shampoo&conditioner']
18158,113939,"['detergentpowder,liquid']"
18159,113940,['toothbrush']
18160,113941,['facecare']
18161,113942,['tawa&saucepan']
18162,113943,['chips&cornsnacks']
18163,113944,['haircolor']
18164,113945,['petmeals&treats']
18165,113946,"['herbs,seasonings&rubs']"
18166,113947,"['utensilscrub-pad,glove']"
18167,113948,['floor&othercleaners']
18168,113949,['dustbins']
18169,113950,['airfreshener']
18170,113951,['bodycare']
18171,113952,['showergel&bodywash']
18172,113953,['urad&otherdals']
18173,113954,['lunchboxes']
18174,113955,"['scissor,glue&tape']"
18175,113956,['greentea']
18176,113957,['toothpaste']
18177,113958,['hairoil&serum']
18178,113959,['frozennon-vegsnacks']
18179,113960,"['agarbatti,incensesticks']"
18180,113961,"['olive,jalapeno,gherkin']"
18181,113962,['petmeals&treats']
18182,113963,['mosquitorepellent']
18183,113964,['attar']
18184,113965,['facecare']
18185,113966,"['notebooks,files,folders']"
18186,113967,"['paneer,tofu&cream']"
18187,113968,['tools&accessories']
18188,113969,['diapers']
18189,113970,['almonds']
18190,113971,['bodysprays&mists']
18191,113972,['raisins']
18192,113973,"[""men'sdeodorants""]"
18193,113974,['tawa&saucepan']
18194,113975,['ayurveda']
18195,113976,['dustcloth&wipes']
18196,113977,['containerssets']
18197,113978,['facecare']
18198,113979,['gourmetpopcorn']
18199,113980,['garbagebags']
18200,113981,['importedcleaners']
18201,113982,['powderedspices']
18202,113983,['pastas&spaghetti']
18203,113984,['perfume']
18204,113985,"['utensilscrub-pad,glove']"
18205,113986,['shampoo&conditioner']
18206,113987,"['currypaste,coconutmilk']"
18207,113988,"[""women'sdeodorants""]"
18208,113989,['sanitarynapkins']
18209,113990,['babyoil&shampoo']
18210,113991,['moustache&beardcare']
18211,113992,['choco&nutspread']
18212,113993,"['cups,mugs&tumblers']"
18213,113994,['petmeals&treats']
18214,113995,['dustbins']
18215,113996,['games&calculators']
18216,113997,"['detergentpowder,liquid']"
18217,113998,['organicfruits']
18218,113999,['dustbins']
18219,114000,['kitchentools&otheraccessories']
18220,114001,['organicvegetables']
18221,114002,"['luxurychocolates,gifts']"
18222,114003,['hairoil&serum']
18223,114004,['flours&pre-mixes']
18224,114005,"['healthy,bakedsnacks']"
18225,114006,['quinoa&grains']
18226,114007,['boiled&steamrice']
18227,114008,['namkeen&savourysnacks']
18228,114009,['leaf&dusttea']
18229,114010,['kadai&frypans']
18230,114011,['hairremoval']
18231,114012,['breakfast&snackmixes']
18232,114013,"['jams,marmalade,spreads']"
18233,114014,['bathingbars&soaps']
18234,114015,['gourmetjuices&drinks']
18235,114016,['mouthwash']
18236,114017,['bathingbars&soaps']
18237,114018,['frozenfish&seafood']
18238,114019,"['cups,mugs&tumblers']"
18239,114020,['muffins&cupcakes']
18240,114021,['exotic&flavouredtea']
18241,114022,"['bakerybiscuits,cookies']"
18242,114023,['homebaking']
18243,114024,['face&body']
18244,114025,['battery&electrical']
18245,114026,['facecare']
18246,114027,"['currypaste,coconutmilk']"
18247,114028,['importedcleaners']
18248,114029,['petcleaning&grooming']
18249,114030,['chickensausages']
18250,114031,"['cups,mugs&tumblers']"
18251,114032,['ayurveda']
18252,114033,['bathingbars&soaps']
18253,114034,['vinegar']
18254,114035,['water&fridgebottles']
18255,114036,['shampoo&conditioner']
18256,114037,"['hangers,clips&rope']"
18257,114038,['bodycare']
18258,114039,['bodycare']
18259,114040,['supplements&proteins']
18260,114041,['gourmetjuices&drinks']
18261,114042,['internationalcheese']
18262,114043,['facecare']
18263,114044,['containerssets']
18264,114045,"[""women'sdeodorants""]"
18265,114046,['blendedmasalas']
18266,114047,['kids(5+yrs)']
18267,114048,['petmeals&treats']
18268,114049,['powderedspices']
18269,114050,['granola&cerealbars']
18270,114051,['thai&asiansauces']
18271,114052,['pressurecookers']
18272,114053,['dishwashbars&powders']
18273,114054,"['cups,mugs&tumblers']"
18274,114055,['shampoo&conditioner']
18275,114056,['wholespices']
18276,114057,['honey']
18277,114058,['syrups&concentrates']
18278,114059,['ayurveda']
18279,114060,['battery&electrical']
18280,114061,['lunchboxes']
18281,114062,"['pen,pencils']"
18282,114063,['proteineggs']
18283,114064,['frozenvegetables']
18284,114065,['chips&cornsnacks']
18285,114066,['nachos&chips']
18286,114067,['ayurveda']
18287,114068,['moustache&beardcare']
18288,114069,"['flavoured,soyamilk']"
18289,114070,['shampoo&conditioner']
18290,114071,"['pen,pencils']"
18291,114072,['hairremoval']
18292,114073,['honey']
18293,114074,"['wetwipe,pockettissues']"
18294,114075,['facecare']
18295,114076,['crackers&digestive']
18296,114077,['gourmeticecream']
18297,114078,['pork&ham']
18298,114079,['face&body']
18299,114080,['everydaymedicine']
18300,114081,['gourmettea&teabags']
18301,114082,['balsamic&cidervinegar']
18302,114083,['teabags']
18303,114084,['chips&cornsnacks']
18304,114085,['containerssets']
18305,114086,['water&fridgebottles']
18306,114087,['cheese']
18307,114088,['leaf&dusttea']
18308,114089,['eaudeparfum']
18309,114090,['internationalchocolates']
18310,114091,['buttermilk&lassi']
18311,114092,['bodycare']
18312,114093,['eaudetoilette']
18313,114094,"['mops,wipers']"
18314,114095,['sugar&jaggery']
18315,114096,['eaudetoilette']
18316,114097,['instantcoffee']
18317,114098,"['bathstool,basin&sets']"
18318,114099,['aromatherapy']
18319,114100,['roastedseeds&nuts']
18320,114101,['facecare']
18321,114102,['bodysprays&mists']
18322,114103,['beans&pulses']
18323,114104,['facecare']
18324,114105,['healthdrinks']
18325,114106,['instantnoodles']
18326,114107,['facecare']
18327,114108,['babyfood']
18328,114109,['floor&othercleaners']
18329,114110,"['luxurychocolates,gifts']"
18330,114111,['lipcare']
18331,114112,['handwash&sanitizers']
18332,114113,"['papads,readytofry']"
18333,114114,['tampons&menstrualcups']
18334,114115,['organicdryfruits']
18335,114116,['lunchboxes']
18336,114117,['eaudetoilette']
18337,114118,['maternitypersonalcare']
18338,114119,['handwash&sanitizers']
18339,114120,"['baking,cakedecorations']"
18340,114121,['pastas&spaghetti']
18341,114122,['blendedmasalas']
18342,114123,['flours&pre-mixes']
18343,114124,"['jams,marmalade,spreads']"
18344,114125,['homebaking']
18345,114126,['gourmetjuices&drinks']
18346,114127,['flours&pre-mixes']
18347,114128,"['laundry,storagebaskets']"
18348,114129,['facecare']
18349,114130,['battery&electrical']
18350,114131,['lipcare']
18351,114132,['chocolates']
18352,114133,['cannedseafood']
18353,114134,['frozenvegsnacks']
18354,114135,['hairremoval']
18355,114136,['breakfast&snackmixes']
18356,114137,['glassware']
18357,114138,['disinfectantspray&cleaners']
18358,114139,"[""women'sdeodorants""]"
18359,114140,['aromatherapy']
18360,114141,['internationalchocolates']
18361,114142,['homebaking']
18362,114143,['cfl&ledbulbs']
18363,114144,['ayurveda']
18364,114145,['containerssets']
18365,114146,"['hummus,cheese,salsadip']"
18366,114147,['kitchentools&otheraccessories']
18367,114148,"['baking,cakedecorations']"
18368,114149,['ayurveda']
18369,114150,['shavingcare']
18370,114151,"['laundry,storagebaskets']"
18371,114152,['breakfast&snackmixes']
18372,114153,['dishwashbars&powders']
18373,114154,['supplements&proteins']
18374,114155,['dryfruits&berries']
18375,114156,['facecare']
18376,114157,"['aerated,still,sparkling']"
18377,114158,['breakfast&snackmixes']
18378,114159,"['agarbatti,incensesticks']"
18379,114160,['cfl&ledbulbs']
18380,114161,['electrictoothbrush']
18381,114162,['rice&otherflours']
18382,114163,['slimmingproducts']
18383,114164,['dishwashliquids&pastes']
18384,114165,['facecare']
18385,114166,['leaf&dusttea']
18386,114167,"['condensed,powderedmilk']"
18387,114168,['nachos&chips']
18388,114169,['steellunchboxes']
18389,114170,['hairoil&serum']
18390,114171,['cut&peeledveggies']
18391,114172,['disinfectantspray&cleaners']
18392,114173,['roastedseeds&nuts']
18393,114174,['cannedseafood']
18394,114175,['bodycare']
18395,114176,['teacakes&slicecakes']
18396,114177,"['cups,mugs&tumblers']"
18397,114178,['perfume']
18398,114179,['indian&exoticherbs']
18399,114180,"['healthy,bakedsnacks']"
18400,114181,['sanitarynapkins']
18401,114182,['facecare']
18402,114183,['nachos&chips']
18403,114184,['supplements&proteins']
18404,114185,['dustbins']
18405,114186,['facecare']
18406,114187,['otherdryfruits']
18407,114188,['babyoil&shampoo']
18408,114189,"['bakewaremoulds,cutters']"
18409,114190,['importedsoups']
18410,114191,['juices']
18411,114192,['gourmetflakes']
18412,114193,"['cookies,biscotti,wafer']"
18413,114194,['eaudetoilette']
18414,114195,"['detergentpowder,liquid']"
18415,114196,['soups']
18416,114197,['containerssets']
18417,114198,['granola&cerealbars']
18418,114199,['containerssets']
18419,114200,['floor&othercleaners']
18420,114201,['nachos&chips']
18421,114202,['gourmettea&teabags']
18422,114203,"['marshmallow,candy,jelly']"
18423,114204,['heat&eatreadymeals']
18424,114205,['facecare']
18425,114206,['bodycare']
18426,114207,['glassware']
18427,114208,['aromatherapy']
18428,114209,['organicdals&pulses']
18429,114210,['facecare']
18430,114211,['toiletcleaners']
18431,114212,['plates&tumblers']
18432,114213,['aromatherapy']
18433,114214,['airfreshener']
18434,114215,['blendedmasalas']
18435,114216,['internationalcheese']
18436,114217,['honey&maplesyrup']
18437,114218,"[""men'sdeodorants""]"
18438,114219,['frozenfish&seafood']
18439,114220,['lunchboxes']
18440,114221,['wholespices']
18441,114222,['containerssets']
18442,114223,"['marshmallow,candy,jelly']"
18443,114224,['juices']
18444,114225,['bodycare']
18445,114226,['facecare']
18446,114227,['muesli']
18447,114228,['frozenfish&seafood']
18448,114229,['giftsets']
18449,114230,['eaudeparfum']
18450,114231,['soups']
18451,114232,['lunchboxes']
18452,114233,['namkeen&savourysnacks']
18453,114234,['toiletcleaners']
18454,114235,['dustbins']
18455,114236,['babyhealth']
18456,114237,['choppers&graters']
18457,114238,"['utensilscrub-pad,glove']"
18458,114239,['organicmasalas&spices']
18459,114240,['gourmettea&teabags']
18460,114241,['flours&pre-mixes']
18461,114242,"[""men'sdeodorants""]"
18462,114243,"['poha,sabudana&murmura']"
18463,114244,['facecare']
18464,114245,['steellunchboxes']
18465,114246,['healthdrinks']
18466,114247,['kitchentools&otheraccessories']
18467,114248,['facecare']
18468,114249,['facecare']
18469,114250,"['sooji,maida&besan']"
18470,114251,['petcollars&leashes']
18471,114252,['gourmettea&teabags']
18472,114253,['syrups&concentrates']
18473,114254,['creambiscuits&wafers']
18474,114255,"['cookies,biscotti,wafer']"
18475,114256,"['flavoured,soyamilk']"
18476,114257,"['herbs,seasonings&rubs']"
18477,114258,['frozenvegsnacks']
18478,114259,['organicflours']
18479,114260,['plates&bowls']
18480,114261,['hairoil&serum']
18481,114262,['blendedmasalas']
18482,114263,['cookies']
18483,114264,['pressurecookers']
18484,114265,['instantcoffee']
18485,114266,['facecare']
18486,114267,['bathingaccessories']
18487,114268,"['healthy,bakedsnacks']"
18488,114269,['floor&othercleaners']
18489,114270,['babybath']
18490,114271,['hairoil&serum']
18491,114272,['airfreshener']
18492,114273,['glassware']
18493,114274,['leafyvegetables']
18494,114275,['namkeen&savourysnacks']
18495,114276,['leaf&dusttea']
18496,114277,"['currypaste,coconutmilk']"
18497,114278,['handwash&sanitizers']
18498,114279,['shampoo&conditioner']
18499,114280,"['flavoured,soyamilk']"
18500,114281,['eaudetoilette']
18501,114282,['supplements&proteins']
18502,114283,['lamp&lampoil']
18503,114284,"['poha,sabudana&murmura']"
18504,114285,['cut&peeledveggies']
18505,114286,['dryfruits&berries']
18506,114287,['pastas&spaghetti']
18507,114288,"['laundry,storagebaskets']"
18508,114289,"['brown,wheat&multigrain']"
18509,114290,['breakfast&snackmixes']
18510,114291,"['paneer,tofu&cream']"
18511,114292,"[""men'sdeodorants""]"
18512,114293,['greentea']
18513,114294,['containerssets']
18514,114295,['supplements&proteins']
18515,114296,['otherpoojaneeds']
18516,114297,['kids(5+yrs)']
18517,114298,['chickensausages']
18518,114299,['pressurecookers']
18519,114300,['organicdryfruits']
18520,114301,['eaudetoilette']
18521,114302,['organicdals&pulses']
18522,114303,['dryfruits&berries']
18523,114304,['breakfast&snackmixes']
18524,114305,['steellunchboxes']
18525,114306,['chocolates']
18526,114307,['cfl&ledbulbs']
18527,114308,['showergel&bodywash']
18528,114309,['facecare']
18529,114310,['crackers&digestive']
18530,114311,['facecare']
18531,114312,"['bakerybiscuits,cookies']"
18532,114313,['carpolish&cleaners']
18533,114314,"['baking,cakedecorations']"
18534,114315,['shampoo&conditioner']
18535,114316,['ayurveda']
18536,114317,['muesli&ricecakes']
18537,114318,['lunchboxes']
18538,114319,"['toor,channa&moongdal']"
18539,114320,['organicdals&pulses']
18540,114321,['facecare']
18541,114322,['ayurveda']
18542,114323,['chutneypowder']
18543,114324,['crackers&digestive']
18544,114325,['blendedmasalas']
18545,114326,['candles&matchbox']
18546,114327,['everydaymedicine']
18547,114328,"['agarbatti,incensesticks']"
18548,114329,['children(2-5yrs)']
18549,114330,['showergel&bodywash']
18550,114331,['namkeen&savourysnacks']
18551,114332,['perfume']
18552,114333,"['aluminiumfoil,clingwrap']"
18553,114334,['pork&ham']
18554,114335,['glassware']
18555,114336,"['marshmallow,candy,jelly']"
18556,114337,"['flavoured,soyamilk']"
18557,114338,['racks&holders']
18558,114339,['gourmettea&teabags']
18559,114340,['teabags']
18560,114341,"['flavoured,soyamilk']"
18561,114342,['bodycare']
18562,114343,['perfume']
18563,114344,['mayonnaise']
18564,114345,['kitchentools&otheraccessories']
18565,114346,['breakfast&snackmixes']
18566,114347,['facecare']
18567,114348,['shampoo&conditioner']
18568,114349,['tawa&saucepan']
18569,114350,"['cookies,biscotti,wafer']"
18570,114351,['coffee&pre-mix']
18571,114352,['petfeedingsupport']
18572,114353,['dishwashbars&powders']
18573,114354,['facecare']
18574,114355,['shampoo&conditioner']
18575,114356,['facemasks&safetygears']
18576,114357,"['jams,marmalade,spreads']"
18577,114358,['facecare']
18578,114359,"['mops,wipers']"
18579,114360,['flours&pre-mixes']
18580,114361,['namkeen&savourysnacks']
18581,114362,['glassware']
18582,114363,['gourmettea&teabags']
18583,114364,['mukhwas']
18584,114365,['soothers&teethers']
18585,114366,['yogurt&shrikhand']
18586,114367,"['pen,pencils']"
18587,114368,['shampoo&conditioner']
18588,114369,"['papads,readytofry']"
18589,114370,"['unsweetened,coldpress']"
18590,114371,['basmatirice']
18591,114372,['babyhealth']
18592,114373,"['brown,wheat&multigrain']"
18593,114374,['bodycare']
18594,114375,"['paneer,tofu&cream']"
18595,114376,['bath&shower']
18596,114377,['water&fridgebottles']
18597,114378,['water&fridgebottles']
18598,114379,['importednoodles']
18599,114380,['bodysprays&mists']
18600,114381,['sippers&bottles']
18601,114382,['gourmeticecream']
18602,114383,['handwash&sanitizers']
18603,114384,['dryfruits&berries']
18604,114385,"['notebooks,files,folders']"
18605,114386,['gourmeticecream']
18606,114387,['muesli']
18607,114388,['thai&asiansauces']
18608,114389,['sanitarynapkins']
18609,114390,['intimatewash&care']
18610,114391,"['organicrice,otherrice']"
18611,114392,['creambiscuits&wafers']
18612,114393,['pastas&spaghetti']
18613,114394,['facecare']
18614,114395,['namkeen&savourysnacks']
18615,114396,['namkeen&savourysnacks']
18616,114397,['insectrepellent']
18617,114398,['blendedmasalas']
18618,114399,['glassware']
18619,114400,['dryfruits&berries']
18620,114401,['gourmeticecream']
18621,114402,"['croissants,bagels']"
18622,114403,['pantyliners']
18623,114404,"['marie,health,digestive']"
18624,114405,['babybath']
18625,114406,['hair&scalptreatment']
18626,114407,['internationalcheese']
18627,114408,['lamp&lampoil']
18628,114409,['breakfast&snackmixes']
18629,114410,['moustache&beardcare']
18630,114411,['ayurveda']
18631,114412,['cfl&ledbulbs']
18632,114413,['cereal&granolabars']
18633,114414,['eyecare']
18634,114415,['heat&eatreadymeals']
18635,114416,['plates&bowls']
18636,114417,['petmeals&treats']
18637,114418,['talc']
18638,114419,"['utensilscrub-pad,glove']"
18639,114420,['glassware']
18640,114421,"['aerated,still,sparkling']"
18641,114422,['pressurecookers']
18642,114423,['ayurveda']
18643,114424,['dishwashbars&powders']
18644,114425,['powderedspices']
18645,114426,['chocolates']
18646,114427,"['jams,marmalade,spreads']"
18647,114428,['facecare']
18648,114429,['ayurveda']
18649,114430,['chocolates']
18650,114431,"['hangers,clips&rope']"
18651,114432,['shavingcare']
18652,114433,['bathingaccessories']
18653,114434,['shampoo&conditioner']
18654,114435,['kids(5+yrs)']
18655,114436,['gourmetjuices&drinks']
18656,114437,['facecare']
18657,114438,['steelstoragecontainers']
18658,114439,"['papads,readytofry']"
18659,114440,['springwater']
18660,114441,['syrups&concentrates']
18661,114442,['dustbins']
18662,114443,"['scissor,glue&tape']"
18663,114444,['dustbins']
18664,114445,"['marshmallow,candy,jelly']"
18665,114446,['candles&matchbox']
18666,114447,['attar']
18667,114448,['ayurveda']
18668,114449,['boiled&steamrice']
18669,114450,['eaudetoilette']
18670,114451,['thai&asiansauces']
18671,114452,"['agarbatti,incensesticks']"
18672,114453,['steelstoragecontainers']
18673,114454,['everydaymedicine']
18674,114455,['mangoes']
18675,114456,['powderedspices']
18676,114457,['ayurveda']
18677,114458,['chips&cornsnacks']
18678,114459,['bathingbars&soaps']
18679,114460,['gourmettea&teabags']
18680,114461,['attawholewheat']
18681,114462,['tomatoes&vegetables']
18682,114463,"['marie,health,digestive']"
18683,114464,['buckets&mugs']
18684,114465,"['flavoured,soyamilk']"
18685,114466,['powderedspices']
18686,114467,"['baking,cakedecorations']"
18687,114468,['dustcloth&wipes']
18688,114469,['disinfectantspray&cleaners']
18689,114470,['organicmillet&flours']
18690,114471,['handwash&sanitizers']
18691,114472,['eyecare']
18692,114473,"['jams,marmalade,spreads']"
18693,114474,['dustcloth&wipes']
18694,114475,"['marshmallow,candy,jelly']"
18695,114476,['gourmettea&teabags']
18696,114477,['ayurveda']
18697,114478,['namkeen&savourysnacks']
18698,114479,['othervegpickle']
18699,114480,['organicdals&pulses']
18700,114481,['disposablecups&plates']
18701,114482,['wholespices']
18702,114483,['coffee&pre-mix']
18703,114484,['shampoo&conditioner']
18704,114485,['gourmettea&teabags']
18705,114486,"['healthy,bakedsnacks']"
18706,114487,['curd']
18707,114488,['hairoil&serum']
18708,114489,['chocolates']
18709,114490,['chickensausages']
18710,114491,['toothbrush']
18711,114492,['sanitarynapkins']
18712,114493,['facecare']
18713,114494,"['agarbatti,incensesticks']"
18714,114495,['eyecare']
18715,114496,['everydaymedicine']
18716,114497,"[""women'sdeodorants""]"
18717,114498,['farmeggs']
18718,114499,['glassware']
18719,114500,['bathingaccessories']
18720,114501,"['papernapkin,tissuebox']"
18721,114502,['shampoo&conditioner']
18722,114503,['facecare']
18723,114504,['dryfruits&berries']
18724,114505,['haircolor']
18725,114506,['frozenindianbreads']
18726,114507,['diabeticdrinks']
18727,114508,['cookandserve']
18728,114509,"['utensilscrub-pad,glove']"
18729,114510,['mukhwas']
18730,114511,['shavingcare']
18731,114512,"['fabricpre,postwash']"
18732,114513,['importedoats&porridge']
18733,114514,['lunchboxes']
18734,114515,['rice&otherflours']
18735,114516,['saltedbiscuits']
18736,114517,['diapers']
18737,114518,['bathingbars&soaps']
18738,114519,['facecare']
18739,114520,['eaudetoilette']
18740,114521,['freshfish']
18741,114522,['otherpoojaneeds']
18742,114523,['instantnoodles']
18743,114524,['cheese']
18744,114525,['gardeningtools']
18745,114526,['sanitarynapkins']
18746,114527,['instantcoffee']
18747,114528,['tools&accessories']
18748,114529,['facecare']
18749,114530,['dinnersets']
18750,114531,['facecare']
18751,114532,['frozenfish&seafood']
18752,114533,['brooms&dustpans']
18753,114534,['chips&cornsnacks']
18754,114535,['facecare']
18755,114536,['leafyvegetables']
18756,114537,['bodysprays&mists']
18757,114538,['bodycare']
18758,114539,"['currypaste,coconutmilk']"
18759,114540,['clothdryer&irontable']
18760,114541,['greentea']
18761,114542,['heat&eatreadymeals']
18762,114543,['facecare']
18763,114544,['eaudetoilette']
18764,114545,['basmatirice']
18765,114546,['coffee&pre-mix']
18766,114547,['bodycare']
18767,114548,"['jams,marmalade,spreads']"
18768,114549,['sugar&jaggery']
18769,114550,['pastas&spaghetti']
18770,114551,['aromatherapy']
18771,114552,['dryfruits&berries']
18772,114553,['heat&eatreadymeals']
18773,114554,['leaf&dusttea']
18774,114555,['lunchboxes']
18775,114556,"['laundry,storagebaskets']"
18776,114557,"[""men'sdeodorants""]"
18777,114558,['facecare']
18778,114559,['gourmeticecream']
18779,114560,['cereal&granolabars']
18780,114561,['granola&cerealbars']
18781,114562,['cheese']
18782,114563,"['condensed,powderedmilk']"
18783,114564,['facecare']
18784,114565,['premiumcookies']
18785,114566,['glassware']
18786,114567,['copperutensils']
18787,114568,['plates&bowls']
18788,114569,['othervegpickle']
18789,114570,['shampoo&conditioner']
18790,114571,['internationalcheese']
18791,114572,['organicfruits']
18792,114573,['kitchentools&otheraccessories']
18793,114574,"['laundry,storagebaskets']"
18794,114575,"['fabricpre,postwash']"
18795,114576,['face']
18796,114577,['bodycare']
18797,114578,['chips&cornsnacks']
18798,114579,['mangoes']
18799,114580,['cotton&earbuds']
18800,114581,['eyecare']
18801,114582,['thai&asiansauces']
18802,114583,['wholespices']
18803,114584,['ayurveda']
18804,114585,['facecare']
18805,114586,"['cookies,biscotti,wafer']"
18806,114587,['pastas&spaghetti']
18807,114588,['blendedmasalas']
18808,114589,['supplements&proteins']
18809,114590,['shampoo&conditioner']
18810,114591,['bathingbars&soaps']
18811,114592,['copperutensils']
18812,114593,['eaudetoilette']
18813,114594,['muesli']
18814,114595,"['detergentpowder,liquid']"
18815,114596,['urad&otherdals']
18816,114597,"['baking,cakedecorations']"
18817,114598,['facecare']
18818,114599,['sanitarynapkins']
18819,114600,"['cookies,biscotti,wafer']"
18820,114601,"['jams,marmalade,spreads']"
18821,114602,['gourmetflakes']
18822,114603,['adultdiapers']
18823,114604,['flavoured&otheroils']
18824,114605,"['detergentpowder,liquid']"
18825,114606,['diapers']
18826,114607,['facecare']
18827,114608,['frozenvegsnacks']
18828,114609,['facecare']
18829,114610,"['pen,pencils']"
18830,114611,"['luxurychocolates,gifts']"
18831,114612,['shampoo&conditioner']
18832,114613,"['hummus,cheese,salsadip']"
18833,114614,['aromatherapy']
18834,114615,"['toor,channa&moongdal']"
18835,114616,['battery&electrical']
18836,114617,"['fabricpre,postwash']"
